My Prev,Incoming Shot,Incoming Direction,Opponent Previous,Outgoing Direction,Outgoing Shot,Point Winner,Rally,Serving,Serve,Second Prev,Opponent_2nd,Prev Shot,Surface
1,down the t,,1,left,backhand slice,0,3.0,No,down the t,1,1,backhand slice,Grass
1,out wide,,1,left,backhand slice,0,3.0,No,out wide,1,1,backhand slice,Grass
3,backhand volley,left,6,left,backhand groundstroke,0,5.0,No,body,1,1,backhand slice,Grass
3,forehand groundstoke,left,1,left,backhand slice,1,11.0,No,out wide,1,1,forehand groundstoke,Grass
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,5.0,No,body,1,1,backhand slice,Grass
2,backhand volley,middle,6,middle,forehand groundstoke,1,4.0,No,down the t,1,1,forehand groundstoke,Grass
3,backhand volley,left,5,left,backhand lob,0,9.0,No,body,3,5,backhand groundstroke,Grass
3,backhand slice,left,3,right,forehand groundstoke,0,4.0,No,out wide,1,1,backhand slice,Grass
1,down the t,,1,left,backhand slice,0,3.0,No,down the t,1,1,backhand slice,Grass
1,out wide,,1,left,backhand slice,1,3.0,No,out wide,1,1,backhand slice,Grass
3,forehand groundstoke,left,1,left,backhand lob,0,9.0,No,out wide,1,1,forehand groundstoke,Grass
1,forehand volley,right,4,left,forehand groundstoke,1,5.0,No,out wide,1,1,backhand slice,Grass
1,out wide,,1,left,backhand slice,0,2.0,No,out wide,1,1,backhand slice,Grass
3,backhand volley,left,6,right,backhand groundstroke,1,4.0,No,down the t,1,1,backhand slice,Grass
1,out wide,,1,right,backhand slice,1,3.0,No,out wide,1,1,backhand slice,Grass
3,forehand volley,left,4,left,backhand groundstroke,0,4.0,No,body,1,1,backhand groundstroke,Grass
1,body,,1,middle,backhand slice,0,3.0,No,body,1,1,backhand slice,Grass
6,backhand volley,left,6,right,backhand volley,0,5.0,No,body,1,1,backhand slice,Grass
6,forehand half volley,left,5,left,backhand swing volley,0,4.0,No,down the t,1,1,forehand groundstoke,Grass
1,out wide,,1,middle,forehand groundstoke,0,3.0,No,out wide,1,1,forehand groundstoke,Grass
1,down the t,,1,middle,forehand groundstoke,0,3.0,No,down the t,1,1,forehand groundstoke,Grass
4,backhand slice,right,2,right,forehand swing volley,1,4.0,No,body,1,1,backhand groundstroke,Grass
1,body,,1,middle,backhand groundstroke,1,3.0,No,body,1,1,backhand groundstroke,Grass
1,out wide,,1,left,backhand slice,0,3.0,No,out wide,1,1,backhand slice,Grass
1,down the t,,1,left,backhand slice,0,3.0,No,down the t,1,1,backhand slice,Grass
2,backhand slice,middle,3,right,forehand groundstoke,1,13.0,No,out wide,2,3,forehand groundstoke,Grass
1,down the t,,1,left,backhand groundstroke,1,3.0,No,down the t,1,1,backhand groundstroke,Grass
3,backhand volley,left,6,right,backhand lob,0,6.0,No,out wide,3,5,backhand groundstroke,Grass
1,body,,1,middle,forehand groundstoke,1,3.0,No,body,1,1,forehand groundstoke,Grass
3,backhand volley,left,5,left,backhand groundstroke,0,7.0,No,out wide,3,2,backhand groundstroke,Grass
1,body,,1,left,backhand groundstroke,0,3.0,No,body,1,1,backhand groundstroke,Grass
1,body,,1,left,backhand slice,0,2.0,No,body,1,1,backhand slice,Grass
1,out wide,,1,middle,backhand slice,0,2.0,No,out wide,1,1,backhand slice,Grass
1,body,,1,left,backhand groundstroke,0,2.0,No,body,1,1,backhand groundstroke,Grass
3,backhand volley,left,6,right,backhand groundstroke,0,6.0,No,body,1,4,forehand groundstoke,Grass
1,backhand volley,right,5,left,forehand groundstoke,1,4.0,No,down the t,1,1,backhand slice,Grass
1,down the t,,1,middle,backhand groundstroke,0,3.0,No,down the t,1,1,backhand groundstroke,Hard
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,11.0,No,out wide,3,1,backhand groundstroke,Hard
2,backhand groundstroke,middle,3,left,forehand groundstoke,0,6.0,No,body,3,2,backhand groundstroke,Hard
1,forehand groundstoke,right,2,middle,forehand groundstoke,1,7.0,No,down the t,3,2,backhand groundstroke,Hard
1,forehand groundstoke,right,1,middle,forehand groundstoke,1,7.0,No,down the t,1,1,forehand groundstoke,Hard
1,backhand groundstroke,right,3,left,forehand groundstoke,1,5.0,No,out wide,1,1,backhand slice,Hard
3,backhand groundstroke,left,2,left,backhand slice,1,17.0,No,body,3,3,backhand slice,Hard
3,forehand groundstoke,left,1,middle,backhand slice,0,4.0,No,down the t,1,1,backhand slice,Hard
1,out wide,,1,right,forehand groundstoke,1,3.0,No,out wide,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,2,middle,backhand slice,0,5.0,No,down the t,1,1,backhand slice,Hard
3,backhand slice,left,3,right,backhand groundstroke,1,6.0,No,body,3,2,backhand slice,Hard
3,forehand groundstoke,left,2,left,backhand slice,0,5.0,No,down the t,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,1,left,backhand slice,0,14.0,No,down the t,3,3,forehand groundstoke,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,1,15.0,No,down the t,3,2,backhand groundstroke,Hard
1,out wide,,1,middle,forehand groundstoke,0,3.0,No,out wide,1,1,forehand groundstoke,Hard
1,backhand volley,right,5,left,forehand groundstoke,0,15.0,No,down the t,3,1,backhand groundstroke,Hard
3,backhand groundstroke,left,3,right,backhand groundstroke,0,4.0,No,down the t,1,1,forehand groundstoke,Hard
5,backhand groundstroke,middle,2,right,backhand volley,1,18.0,No,out wide,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,3,left,forehand groundstoke,0,8.0,No,out wide,3,3,backhand groundstroke,Hard
1,forehand groundstoke,right,1,middle,forehand groundstoke,0,8.0,No,body,2,3,forehand groundstoke,Hard
3,backhand volley,left,4,left,backhand groundstroke,1,10.0,No,out wide,2,4,forehand groundstoke,Hard
1,forehand groundstoke,right,2,right,forehand groundstoke,0,4.0,No,out wide,1,1,backhand groundstroke,Hard
1,forehand groundstoke,right,3,right,forehand groundstoke,1,16.0,No,out wide,3,2,backhand slice,Hard
3,backhand groundstroke,left,3,right,backhand groundstroke,0,4.0,No,body,1,1,backhand slice,Hard
1,down the t,,1,middle,backhand slice,0,2.0,No,down the t,1,1,backhand slice,Hard
3,forehand groundstoke,left,3,right,backhand groundstroke,0,7.0,No,body,3,1,backhand slice,Hard
2,forehand groundstoke,middle,1,middle,backhand slice,1,11.0,No,out wide,1,2,forehand groundstoke,Hard
1,out wide,,1,middle,backhand groundstroke,1,3.0,No,out wide,1,1,backhand groundstroke,Hard
3,backhand slice,left,3,left,backhand groundstroke,0,14.0,No,down the t,3,1,backhand slice,Hard
3,backhand slice,left,3,left,forehand dropshot,0,13.0,No,out wide,3,3,backhand groundstroke,Hard
1,out wide,,1,right,forehand groundstoke,0,3.0,No,out wide,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,2,left,backhand slice,1,33.0,No,out wide,1,1,forehand groundstoke,Hard
3,backhand slice,left,3,left,forehand groundstoke,0,21.0,No,down the t,1,1,forehand groundstoke,Hard
1,out wide,,1,right,backhand slice,0,2.0,No,out wide,1,1,backhand slice,Hard
2,backhand groundstroke,middle,3,left,forehand groundstoke,1,14.0,No,body,3,2,backhand groundstroke,Hard
1,down the t,,1,middle,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,2,right,backhand groundstroke,1,7.0,No,down the t,3,2,backhand groundstroke,Hard
1,forehand groundstoke,right,2,middle,forehand groundstoke,0,9.0,No,body,1,3,forehand lob,Hard
3,forehand groundstoke,left,2,right,backhand groundstroke,0,6.0,No,body,1,2,forehand groundstoke,Hard
3,forehand volley,left,5,left,backhand groundstroke,1,6.0,No,body,3,2,backhand slice,Hard
2,backhand groundstroke,middle,3,right,forehand groundstoke,0,4.0,No,down the t,1,1,forehand groundstoke,Hard
6,backhand groundstroke,left,3,left,backhand volley,0,4.0,No,down the t,1,1,backhand groundstroke,Hard
1,forehand groundstoke,right,2,right,forehand groundstoke,1,7.0,No,down the t,3,2,backhand slice,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,0,5.0,No,down the t,1,1,forehand groundstoke,Hard
5,forehand groundstoke,middle,2,left,forehand volley,0,4.0,No,down the t,1,1,forehand groundstoke,Hard
1,forehand slice,right,1,left,forehand groundstoke,0,6.0,No,down the t,3,3,backhand slice,Hard
3,backhand groundstroke,left,3,right,backhand groundstroke,1,27.0,No,out wide,1,3,forehand groundstoke,Hard
3,forehand groundstoke,left,3,right,backhand dropshot,0,8.0,No,down the t,3,2,backhand slice,Hard
3,forehand groundstoke,left,1,left,backhand slice,1,7.0,No,down the t,2,3,forehand groundstoke,Hard
1,forehand groundstoke,right,1,middle,forehand groundstoke,0,8.0,No,body,1,2,forehand groundstoke,Hard
3,forehand groundstoke,left,2,middle,backhand slice,0,11.0,No,out wide,3,1,backhand groundstroke,Hard
3,forehand groundstoke,left,2,middle,backhand slice,0,4.0,No,out wide,1,1,forehand groundstoke,Hard
2,backhand groundstroke,middle,3,right,forehand groundstoke,1,7.0,No,out wide,2,2,forehand groundstoke,Hard
1,backhand groundstroke,right,3,middle,forehand slice,0,14.0,No,out wide,3,2,backhand groundstroke,Hard
1,out wide,,1,left,backhand slice,0,3.0,No,out wide,1,1,backhand slice,Hard
3,backhand groundstroke,left,3,right,backhand groundstroke,0,6.0,No,body,3,2,forehand groundstoke,Hard
6,backhand groundstroke,left,3,middle,backhand volley,1,6.0,No,down the t,6,1,backhand volley,Hard
1,forehand groundstoke,right,1,left,forehand groundstoke,0,16.0,No,down the t,3,2,backhand groundstroke,Hard
3,backhand slice,left,3,left,backhand groundstroke,1,7.0,No,out wide,3,3,backhand slice,Hard
1,down the t,,1,middle,backhand slice,0,3.0,No,down the t,1,1,backhand slice,Hard
1,out wide,,1,middle,backhand groundstroke,0,3.0,No,out wide,1,1,backhand groundstroke,Hard
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,7.0,No,body,3,2,backhand groundstroke,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,1,5.0,No,body,1,1,backhand groundstroke,Hard
1,down the t,,1,middle,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,1,right,backhand slice,1,9.0,No,down the t,1,2,forehand groundstoke,Hard
1,forehand groundstoke,right,2,right,forehand groundstoke,0,4.0,No,out wide,1,1,backhand groundstroke,Hard
1,down the t,,1,middle,backhand groundstroke,1,3.0,No,down the t,1,1,backhand groundstroke,Hard
1,down the t,,1,middle,backhand slice,1,3.0,No,down the t,1,1,backhand slice,Hard
3,backhand groundstroke,left,3,left,forehand groundstoke,0,4.0,No,body,1,1,forehand groundstoke,Hard
3,backhand slice,left,3,left,backhand groundstroke,1,20.0,No,down the t,3,3,backhand slice,Hard
3,forehand slice,left,1,right,backhand groundstroke,1,6.0,No,body,1,1,forehand groundstoke,Hard
2,forehand groundstoke,middle,2,left,forehand groundstoke,0,4.0,No,body,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,3,right,backhand groundstroke,0,6.0,No,out wide,1,1,forehand slice,Hard
1,forehand groundstoke,right,2,left,forehand groundstoke,0,17.0,No,body,3,3,backhand slice,Hard
1,forehand groundstoke,right,1,middle,forehand groundstoke,1,13.0,No,out wide,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,2,middle,backhand slice,0,6.0,No,out wide,3,2,backhand slice,Hard
1,down the t,,1,left,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,3,middle,backhand slice,0,4.0,No,out wide,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,3,middle,forehand groundstoke,0,6.0,No,body,3,3,forehand groundstoke,Hard
1,backhand volley,right,5,right,forehand lob,0,7.0,No,body,3,2,backhand slice,Hard
3,forehand groundstoke,left,1,right,backhand groundstroke,0,9.0,No,out wide,3,3,forehand groundstoke,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,0,8.0,No,down the t,1,2,forehand groundstoke,Hard
4,backhand groundstroke,right,3,left,forehand volley,0,6.0,No,out wide,3,3,forehand dropshot,Hard
2,backhand groundstroke,middle,3,right,forehand groundstoke,0,15.0,No,out wide,3,3,backhand groundstroke,Hard
3,backhand groundstroke,left,3,middle,backhand slice,1,13.0,No,down the t,3,3,backhand slice,Hard
5,backhand slice,middle,3,middle,forehand overhead,1,9.0,No,down the t,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,1,right,backhand groundstroke,1,10.0,No,down the t,3,3,backhand slice,Hard
1,out wide,,1,right,backhand slice,1,3.0,No,out wide,1,1,backhand slice,Hard
1,body,,1,right,forehand groundstoke,1,3.0,No,body,1,1,forehand groundstoke,Hard
5,backhand slice,middle,3,left,forehand overhead,1,11.0,No,out wide,2,1,forehand groundstoke,Hard
1,backhand groundstroke,right,2,middle,forehand slice,0,6.0,No,down the t,1,2,forehand groundstoke,Hard
1,out wide,,1,left,backhand slice,1,3.0,No,out wide,1,1,backhand slice,Hard
3,backhand groundstroke,left,3,left,forehand groundstoke,1,7.0,No,down the t,3,3,backhand slice,Hard
1,forehand groundstoke,right,2,middle,forehand slice,0,4.0,No,down the t,1,1,backhand slice,Hard
2,forehand groundstoke,middle,1,middle,backhand groundstroke,0,10.0,No,out wide,2,2,forehand groundstoke,Hard
3,forehand groundstoke,left,1,middle,backhand groundstroke,0,10.0,No,body,1,3,forehand groundstoke,Hard
1,out wide,,1,middle,backhand groundstroke,0,3.0,No,out wide,1,1,backhand groundstroke,Hard
1,forehand groundstoke,right,3,left,forehand groundstoke,0,6.0,No,body,3,2,backhand slice,Hard
2,backhand groundstroke,middle,3,left,forehand dropshot,0,4.0,No,out wide,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,3,left,backhand slice,0,11.0,No,out wide,2,3,backhand slice,Hard
1,forehand groundstoke,right,1,right,forehand groundstoke,0,5.0,No,out wide,1,1,backhand slice,Hard
1,forehand groundstoke,right,1,right,forehand groundstoke,0,10.0,No,out wide,3,1,backhand groundstroke,Hard
1,out wide,,1,middle,forehand groundstoke,1,3.0,No,out wide,1,1,forehand groundstoke,Hard
1,down the t,,1,left,backhand groundstroke,0,2.0,No,down the t,1,1,backhand groundstroke,Hard
2,forehand groundstoke,middle,3,middle,forehand groundstoke,1,7.0,No,body,3,2,backhand slice,Hard
1,forehand groundstoke,right,3,middle,forehand groundstoke,0,5.0,No,out wide,1,1,backhand groundstroke,Hard
5,backhand lob,middle,3,middle,forehand overhead,1,8.0,No,out wide,6,3,backhand volley,Hard
1,out wide,,1,middle,backhand groundstroke,1,3.0,No,out wide,1,1,backhand groundstroke,Hard
1,out wide,,1,left,backhand groundstroke,0,2.0,No,out wide,1,1,backhand groundstroke,Hard
3,backhand groundstroke,left,3,right,backhand groundstroke,0,12.0,No,out wide,1,3,forehand groundstoke,Hard
1,out wide,,1,left,backhand groundstroke,1,3.0,No,out wide,1,1,backhand groundstroke,Hard
1,out wide,,1,left,forehand groundstoke,1,3.0,No,out wide,1,1,forehand groundstoke,Hard
2,backhand groundstroke,middle,2,right,forehand groundstoke,0,10.0,No,out wide,1,2,forehand groundstoke,Hard
3,backhand groundstroke,left,3,right,backhand groundstroke,0,6.0,No,out wide,3,3,backhand groundstroke,Hard
1,forehand groundstoke,right,2,left,forehand groundstoke,1,4.0,No,out wide,1,1,backhand slice,Hard
3,forehand groundstoke,left,2,left,backhand groundstroke,0,4.0,No,out wide,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,2,right,forehand groundstoke,0,6.0,No,down the t,3,3,backhand groundstroke,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,0,4.0,No,down the t,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,2,left,forehand groundstoke,1,5.0,No,body,1,1,backhand groundstroke,Hard
1,forehand groundstoke,right,1,right,forehand groundstoke,1,15.0,No,out wide,2,3,forehand groundstoke,Hard
3,forehand groundstoke,left,3,middle,backhand lob,0,5.0,No,out wide,1,1,backhand groundstroke,Hard
1,forehand groundstoke,right,2,right,forehand groundstoke,1,5.0,No,down the t,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,1,5.0,No,out wide,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,3,right,backhand slice,0,5.0,No,down the t,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,3,right,forehand groundstoke,0,4.0,No,down the t,1,1,forehand groundstoke,Hard
1,backhand volley,right,6,left,forehand groundstoke,0,6.0,No,out wide,3,1,backhand groundstroke,Hard
3,forehand groundstoke,left,1,left,backhand groundstroke,0,6.0,No,down the t,1,2,forehand groundstoke,Hard
2,backhand half volley,middle,5,left,forehand slice,0,8.0,No,out wide,3,1,backhand groundstroke,Hard
1,down the t,,1,left,backhand groundstroke,0,3.0,No,down the t,1,1,backhand groundstroke,Hard
3,backhand groundstroke,left,3,right,backhand slice,0,6.0,No,out wide,1,3,forehand groundstoke,Hard
1,down the t,,1,left,backhand slice,1,3.0,No,down the t,1,1,backhand slice,Hard
3,backhand slice,left,3,middle,forehand groundstoke,0,4.0,No,down the t,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,2,middle,forehand groundstoke,0,5.0,No,down the t,1,1,backhand slice,Hard
1,forehand groundstoke,right,1,right,forehand groundstoke,0,9.0,No,out wide,2,1,backhand groundstroke,Hard
1,out wide,,1,middle,backhand groundstroke,0,3.0,No,out wide,1,1,backhand groundstroke,Hard
1,forehand groundstoke,right,1,right,forehand slice,1,7.0,No,down the t,1,1,forehand groundstoke,Hard
1,down the t,,1,middle,backhand slice,0,3.0,No,down the t,1,1,backhand slice,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,0,4.0,No,out wide,1,1,backhand slice,Hard
3,forehand groundstoke,left,3,left,backhand slice,0,4.0,No,out wide,1,1,backhand slice,Hard
1,body,,1,right,forehand groundstoke,0,2.0,No,body,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,2,right,backhand groundstroke,0,10.0,No,out wide,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,3,right,backhand groundstroke,0,10.0,No,down the t,3,3,forehand groundstoke,Hard
1,backhand volley,right,6,left,forehand groundstoke,0,8.0,No,out wide,3,1,backhand groundstroke,Hard
3,backhand groundstroke,left,3,left,forehand groundstoke,0,10.0,No,body,2,3,forehand groundstoke,Hard
2,forehand groundstoke,middle,2,left,forehand groundstoke,1,5.0,No,out wide,1,1,backhand groundstroke,Hard
1,down the t,,1,left,backhand slice,1,3.0,No,down the t,1,1,backhand slice,Hard
3,backhand slice,left,3,right,backhand groundstroke,1,5.0,No,down the t,1,1,forehand groundstoke,Hard
6,backhand slice,left,3,right,backhand half volley,0,13.0,No,out wide,3,5,backhand slice,Hard
5,backhand lob,middle,3,right,forehand overhead,1,6.0,No,down the t,5,3,backhand volley,Hard
3,forehand groundstoke,left,2,middle,backhand groundstroke,1,5.0,No,out wide,1,1,backhand slice,Hard
3,forehand groundstoke,left,2,right,backhand groundstroke,1,5.0,No,down the t,1,1,backhand groundstroke,Hard
1,forehand groundstoke,right,3,right,forehand groundstoke,0,4.0,No,down the t,1,1,forehand groundstoke,Hard
5,backhand lob,middle,3,right,forehand overhead,1,6.0,No,down the t,2,2,forehand groundstoke,Hard
1,body,,1,right,backhand groundstroke,0,2.0,No,body,1,1,backhand groundstroke,Hard
3,backhand slice,left,3,left,forehand groundstoke,1,4.0,No,out wide,1,1,backhand slice,Hard
3,forehand groundstoke,left,3,left,backhand slice,0,9.0,No,out wide,3,1,backhand slice,Hard
1,out wide,,1,left,backhand groundstroke,1,3.0,No,out wide,1,1,backhand groundstroke,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,0,10.0,No,body,3,3,backhand groundstroke,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,1,13.0,No,out wide,2,3,forehand groundstoke,Hard
1,forehand groundstoke,right,2,right,forehand groundstoke,1,5.0,No,down the t,1,1,backhand slice,Hard
1,down the t,,1,middle,forehand groundstoke,0,3.0,No,down the t,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,3,right,forehand groundstoke,0,4.0,No,out wide,1,1,backhand groundstroke,Hard
1,down the t,,1,middle,backhand groundstroke,1,3.0,No,down the t,1,1,backhand groundstroke,Hard
3,forehand groundstoke,left,3,right,backhand groundstroke,0,6.0,No,down the t,3,1,backhand groundstroke,Hard
3,backhand groundstroke,left,3,right,forehand groundstoke,0,9.0,No,body,3,3,backhand groundstroke,Hard
1,down the t,,1,middle,backhand groundstroke,0,3.0,No,down the t,1,1,backhand groundstroke,Hard
1,out wide,,1,left,forehand groundstoke,0,3.0,No,out wide,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,3,right,backhand slice,0,7.0,No,down the t,3,2,backhand slice,Hard
1,down the t,,1,middle,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,1,middle,forehand groundstoke,1,4.0,No,body,1,1,backhand groundstroke,Hard
3,forehand groundstoke,left,3,left,backhand slice,0,4.0,No,out wide,1,1,backhand slice,Hard
2,forehand groundstoke,middle,1,right,forehand groundstoke,0,10.0,No,body,1,1,forehand groundstoke,Hard
1,out wide,,1,left,backhand slice,0,3.0,No,out wide,1,1,backhand slice,Hard
3,forehand groundstoke,left,2,middle,backhand groundstroke,1,5.0,No,down the t,1,1,backhand slice,Hard
1,backhand slice,right,3,left,forehand groundstoke,1,4.0,No,down the t,1,1,backhand slice,Hard
3,forehand groundstoke,left,3,right,backhand groundstroke,1,4.0,No,out wide,1,1,backhand slice,Hard
3,forehand groundstoke,left,2,left,backhand slice,1,5.0,No,out wide,1,1,forehand groundstoke,Hard
1,down the t,,1,left,backhand slice,0,3.0,No,down the t,1,1,backhand slice,Hard
1,backhand groundstroke,right,3,middle,forehand groundstoke,0,11.0,No,out wide,3,3,backhand groundstroke,Hard
3,backhand groundstroke,left,2,right,backhand dropshot,0,5.0,No,down the t,1,1,backhand groundstroke,Hard
2,backhand groundstroke,middle,3,right,forehand groundstoke,1,5.0,No,down the t,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,1,left,forehand groundstoke,1,6.0,No,out wide,3,3,backhand slice,Hard
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,5.0,No,down the t,1,1,backhand slice,Hard
6,forehand groundstoke,left,1,right,backhand volley,0,14.0,No,out wide,6,1,backhand volley,Hard
3,forehand groundstoke,left,1,left,backhand groundstroke,0,4.0,No,out wide,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,3,right,forehand groundstoke,1,5.0,No,down the t,1,1,backhand slice,Hard
1,out wide,,1,middle,forehand groundstoke,0,2.0,No,out wide,1,1,forehand groundstoke,Hard
1,down the t,,1,middle,backhand slice,0,3.0,No,down the t,1,1,backhand slice,Hard
1,forehand groundstoke,right,1,middle,forehand slice,1,7.0,No,out wide,3,3,backhand groundstroke,Hard
3,forehand groundstoke,left,2,left,backhand groundstroke,0,4.0,No,down the t,1,1,backhand slice,Hard
1,backhand groundstroke,right,3,right,forehand groundstoke,0,22.0,No,down the t,3,3,backhand groundstroke,Hard
6,backhand groundstroke,left,3,right,backhand volley,1,15.0,No,down the t,1,1,forehand groundstoke,Hard
1,out wide,,1,left,backhand slice,1,3.0,No,out wide,1,1,backhand slice,Hard
1,down the t,,1,middle,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,1,left,backhand groundstroke,1,11.0,No,down the t,2,3,forehand groundstoke,Hard
1,down the t,,1,middle,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Hard
2,forehand groundstoke,middle,1,right,backhand groundstroke,1,6.0,No,down the t,1,3,forehand groundstoke,Hard
1,forehand groundstoke,right,1,left,forehand groundstoke,0,7.0,No,out wide,3,3,backhand groundstroke,Hard
3,backhand slice,left,3,left,backhand groundstroke,0,14.0,No,body,2,1,backhand groundstroke,Hard
3,forehand groundstoke,left,1,left,backhand groundstroke,1,9.0,No,down the t,1,3,forehand groundstoke,Hard
3,forehand groundstoke,left,1,middle,backhand slice,1,5.0,No,body,1,1,backhand groundstroke,Hard
2,forehand groundstoke,middle,1,left,backhand groundstroke,1,11.0,No,down the t,3,3,backhand groundstroke,Hard
2,backhand groundstroke,middle,3,right,forehand groundstoke,1,9.0,No,body,3,3,backhand groundstroke,Hard
3,forehand groundstoke,left,3,left,backhand groundstroke,1,5.0,No,out wide,1,1,backhand slice,Hard
3,backhand groundstroke,left,3,right,backhand lob,0,4.0,No,down the t,1,1,backhand groundstroke,Hard
3,backhand groundstroke,left,3,left,backhand groundstroke,1,5.0,No,out wide,1,1,backhand slice,Hard
2,backhand groundstroke,middle,2,middle,forehand groundstoke,1,9.0,No,out wide,1,2,forehand groundstoke,Hard
1,down the t,,1,middle,backhand groundstroke,1,3.0,No,down the t,1,1,backhand groundstroke,Hard
2,backhand half volley,middle,6,left,forehand groundstoke,1,5.0,No,out wide,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,1,left,backhand dropshot,1,8.0,No,out wide,1,1,forehand groundstoke,Hard
5,forehand slice,middle,1,left,forehand swing volley,0,8.0,No,body,3,3,backhand groundstroke,Hard
1,down the t,,1,middle,forehand groundstoke,0,3.0,No,down the t,1,1,forehand groundstoke,Hard
1,backhand groundstroke,right,3,right,forehand groundstoke,0,5.0,No,down the t,1,1,backhand groundstroke,Hard
2,forehand groundstoke,middle,1,middle,forehand groundstoke,0,6.0,No,down the t,2,3,forehand groundstoke,Hard
1,out wide,,1,middle,forehand groundstoke,1,3.0,No,out wide,1,1,forehand groundstoke,Hard
1,out wide,,1,right,forehand groundstoke,1,3.0,No,out wide,1,1,forehand groundstoke,Hard
1,down the t,,1,middle,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Hard
3,backhand overhead,left,6,right,backhand groundstroke,1,11.0,No,down the t,1,6,forehand lob,Hard
1,backhand dropshot,right,3,right,forehand slice,0,5.0,No,out wide,1,1,backhand slice,Hard
1,forehand groundstoke,right,2,left,forehand groundstoke,0,4.0,No,down the t,1,1,backhand groundstroke,Hard
2,forehand groundstoke,middle,1,left,backhand groundstroke,1,7.0,No,out wide,2,3,forehand groundstoke,Hard
3,forehand groundstoke,left,2,middle,backhand groundstroke,0,4.0,No,down the t,1,1,backhand groundstroke,Hard
3,forehand groundstoke,left,1,right,backhand groundstroke,1,11.0,No,body,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,3,left,backhand slice,1,11.0,No,down the t,3,2,backhand groundstroke,Hard
3,forehand groundstoke,left,1,left,backhand groundstroke,0,4.0,No,out wide,1,1,backhand slice,Hard
1,body,,1,middle,backhand groundstroke,0,3.0,No,body,1,1,backhand groundstroke,Grass
2,backhand slice,middle,3,middle,forehand groundstoke,0,6.0,No,out wide,1,3,forehand groundstoke,Grass
2,backhand volley,middle,6,left,backhand groundstroke,1,6.0,No,down the t,1,2,forehand groundstoke,Grass
3,forehand groundstoke,left,2,middle,backhand slice,1,5.0,No,out wide,1,1,backhand groundstroke,Grass
2,backhand slice,middle,2,right,forehand groundstoke,1,7.0,No,out wide,3,3,backhand slice,Grass
2,backhand groundstroke,middle,3,middle,forehand groundstoke,1,5.0,No,out wide,1,1,backhand slice,Grass
1,body,,1,right,forehand groundstoke,0,3.0,No,body,1,1,forehand groundstoke,Grass
1,backhand groundstroke,right,3,left,forehand groundstoke,0,4.0,No,out wide,1,1,forehand groundstoke,Grass
1,backhand dropshot,right,2,left,forehand groundstoke,0,7.0,No,down the t,2,2,forehand groundstoke,Grass
1,forehand groundstoke,right,3,right,forehand groundstoke,0,8.0,No,down the t,2,1,forehand groundstoke,Grass
1,forehand groundstoke,right,2,middle,forehand groundstoke,0,4.0,No,down the t,1,1,backhand slice,Grass
